addy,lon,lat
"811 Harrisville Road, Ogden, UT",-111.9798465,41.272643
"523 Heritage Park Blvd, Layton, UT",-111.9763758,41.0821614
"2487 South 700 East, Salt Lake City, UT",-111.8707039,40.7165903
"5785 Centennial Center Blvd, Las Vegas, NV",-115.2603001,36.2652093
"2865 Sienna heights Dr Ste 200, Henderson, NV",-115.1137804,36.0032162
"51681 Huntington Rd, La Pine, OR",-121.5046532,43.67736439999999
"10000 W Sahara Ave, Las Vegas, NV",-115.3131032,36.1458069
"7444 W Alaska Dr, Lakewood, CO",-105.0803778,39.70895900000001
"2514 N 7th St, Coeur d'Alene, ID",-116.7749341,47.7002703
"3920 S Eastern Ave, Las Vegas, NV",-115.1182286,36.117869
"6070 S Fort Apache Rd, Las Vegas, NV",-115.2957507,36.07812880000001
"7250 Peak Dr, Las Vegas, NV",-115.2512059,36.21143
"190 South Main Street, Centerville, UT",-111.8792625,40.91547569999999
"3345 S Holmes Ave, Idaho Falls, ID",-112.0225161,43.467999
"145 S 200 E, Lindon, UT",-111.7105567,40.3348227
"1224 8th St, Rupert, ID",-113.68593,42.62045
"500 Polk Ste E, Kimberly, ID",-114.3647561,42.5338019
"620 N 6th St, Bellevue, ID",-114.2569014,43.472187
"808 N Curtis Rd, Boise, ID",-116.2524289,43.6121191
"555 W State Rd 164, Salem, UT",-111.6847973,40.0843473
"10001 S Eastern Ave Ste 309, Henderson, NV",-115.1146508,36.0049879
"7460 W Lake Mead Ste 3, Las Vegas, NV",-115.2566937,36.1972751
"3995 S 700 E Ste 75, Murray, UT",-111.8695731,40.6853522
"625 W 500 N, Vernal, UT",-109.5406774,40.4625303
"4587 S 4000 W, West Valley City, UT",-111.9857377,40.6698977
"2540 E Bengal Blvd Ste 300, Cottonwood Heights, UT",-111.8191561,40.61081679999999
"11118 Moss Lane, Nampa, ID",-116.6155674,43.61234229999999
"872 Shepard Creek Pkwy, Farmington, UT",-111.9080639,40.9947296
"1030 W Bellwood Ln Ste 2, Murray, UT",-111.9210541,40.653984
"209 E Gordon Ave, Layton, UT",-111.9620165,41.0749686
"1701 N Green Valley Pkwy Ste 7D, Henderson, NV",-115.0862419,36.0354586
"2940 N Church St Ste 204, Layton, UT",-111.9378102,41.1024249
"300 N Plymouth Ave, New Plymouth, ID",-116.8192322,43.9730701
"381 E 4th N Ste 200, Rexburg, ID",-111.7725893,43.8344275
"8537 S Redwood Rd Ste A1, West Jordan, UT",-111.9375075,40.59612449999999
"5242 S College Dr Ste 380, Murray, UT",-111.9059173,40.65675
"750 E SR 9, Virgin, UT",-113.17327,37.202656
"722 N College Rd Ste 125, Twin Falls, ID",-114.4646074,42.5831437
"100 N Mario Capecchi Dr, Salt Lake City, UT",-111.8389786,40.7717633
"1100 S Medical Dr, Mount Pleasant, UT",-111.4610321,39.53138209999999
"390 N Main St, Bountiful, UT",-111.8801854,40.8932411
"70 East 1000 North, Richfield, UT",-112.0833601,38.7817106
"45 E 500 N, Richfield, UT",-112.0841141,38.7754148
"75 N 2260 W, Hurricane, UT",-113.3312791,37.1778085
"1333 N Main St  Ste 102, Cedar City, UT",-113.0645369,37.7017761
"25 N Main St, Fillmore, UT",-112.3240208,38.9693966
"1300 N 200 E Ste 106, Logan, UT",-111.8283522,41.7554091
"201 E 5900 S Ste 100, Murray, UT",-111.8847587,40.6428264
"1153 N Main St Ste B130, Logan, UT",-111.8357831,41.75328409999999
"151 N Main St, Tooele, UT",-112.2995952,40.5333507
"674 S Hwy 99, Fillmore, UT",-112.3397377,38.9638553
"2055 N Main St, Tooele, UT",-112.2982913,40.566882
"265 N 300 W, Roosevelt, UT",-109.998534,40.3028734
"505 W 400 N, Orem, UT",-111.7080868,40.3029259
"5848 S 300 E, Murray, UT",-111.8834631,40.6441568
"98 N 1100 E Ste 101, American Fork, UT",-111.767229,40.3790993
"175 N Main St Ste 103, Heber City, UT",-111.4139086,40.5098366
"1032 E 100 S, St. George, UT",-113.5614109,37.1060115
"3955 Harrison Blvd, Ogden, UT",-111.9494079,41.1899859
"148 S 500 E, Salt Lake City, UT",-111.877214,40.7658622
"1751 W Alexander St Ste. 20, Salt Lake City, UT",-111.9398661,40.71813059999999
"2929 S Main St, Salt Lake City, UT",-111.8907323,40.7077591
"1850 Sidewinder Dr, Park City, UT",-111.49741,40.6644147
"5121 Cottonwood Street, Murray, UT",-111.8918515,40.6594122
"For other locations nationally, Salt Lake City, UT",-111.9395336,40.7084194
"4035 S 500 E, Salt Lake City, UT",-111.8765109,40.6840228
"5323 S Murray Blvd, Murray, UT",-111.9095444,40.6552264
"1992 S Columbia Ln, Orem, UT",-111.6812296,40.26112740000001
"2785 E 3300 S, Salt Lake City, UT",-111.8128441,40.700086400000004
"3723 W 12600 S, Riverton, UT",-111.9801259,40.5202116
"320 Wakara Wy, Salt Lake City, UT",-111.8261254,40.7626891
"5063 S Cottonwood St Ste 180, Murray, UT",-111.8909988,40.6615857
"1090 Roberta St, Salt Lake City, UT",-111.8843395,40.7451084
"1820 Sidewinder Dr Ste 200, Park City, UT",-111.4983415,40.6639304
"1497 E Skyline Rd, Ogden, UT",-111.9319291,41.1737641
"3920 S 1100 E Ste 220, Salt Lake City, UT",-111.8602951,40.6866134
"376 E 400 S, Springville, UT",-111.6043196,40.1607422
"650 E 4500 S Ste 100, Murray, UT",-111.8733121,40.6740019
"811 N 900 W, Orem, UT",-111.7180023,40.31251140000001
"(Reference Genetic Labs Only), Salt Lake City, UT",-111.8910474,40.7607793
"425 E 5350 S Ste 110, South Ogden, UT",-111.9707298,41.1653071
"6321 S Redwood Rd Ste 201, Salt Lake City, UT",-111.9378492,40.6364163
"1288 W 12700 S, Riverton, UT",-111.9288204,40.5212771
"1000 E 15 S Ste 100, Payson, UT",-111.7162381,40.0439072
"1795 S Chelemes Way, Clearfield, UT",-112.0176204,41.0826194
"324 10th Ave Ste 100, Salt Lake City, UT",-111.8800197,40.7800713
"125 E 600 N, Richfield, UT",-112.0810918,38.7767585
"1350 N 500 E, Logan, UT",-111.8218857,41.7556985
"440 W 600 N, Tremonton, UT",-112.1725524,41.7196173
"3251 W 5400 S, Taylorsville, UT",-111.9694648,40.6526614
"497 Colorow Way, Salt Lake City, UT",-111.8242323,40.7568779
"777 N Main St, Tooele, UT",-112.2987104,40.5461963
"9340 S 700 E, Sandy, UT",-111.8736732,40.5815392
"1153 N Main St Ste B-140, Logan, UT",-111.8338359,41.7369803
"25 N Main St., Fillmore, UT",-112.3240208,38.9693966
"5171 S Cottonwood St Ste 150, Murray, UT",-111.8915479,40.65812990000001
"1224 N 8th St, Rupert, ID",-113.68593,42.62045
"2303 Parke Ave, Burley, ID",-113.8014562,42.5243559
"655 E 4500 S Ste 170, Salt Lake City, UT",-111.8728277,40.6749211
"12301 W Explorer Dr Ste 126, Boise, ID",-116.3354819,43.659084
"895 N 6th E, Mountain Home, ID",-115.6931425,43.13884609999999
"5610 W Gage St, Boise, ID",-116.2513214,43.6138661
"821 S Smeed, Caldwell, ID",-116.6397843,43.66347649999999
"1906 Fairview Ave Ste 120, Caldwell, ID",-116.694704,43.653037
"3665 Brinker Ave, Ogden, UT",-111.9507057,41.1963917
"4946 W 6200 S, Kearns, UT",-112.0090051,40.6395409
"63 W Willowbrook Dr, Meridian, ID",-116.3939267,43.623047
"(home delivery services only), Twin Falls, ID",-114.4700518,42.5558381
"(home delivery services only), Nampa, ID",-116.55978,43.5788175
"(home delivery services only), Rupert, ID",-113.6772348,42.6190756
"(home delivery services only), Provo, UT",-111.6585337,40.2338438
"210 Georgia Ave Ste 120, Nampa, ID",-116.5746567,43.5563537
"146 N 2nd E, Rexburg, ID",-111.7775747,43.8293817
"(Reference Lab Only), Blackfoot, ID",-112.3449773,43.19047090000001
"1717 Arlington Ave, Caldwell, ID",-116.6946743,43.654411
"607 W Main St, Grangeville, ID",-116.1271556,45.9265605
"3101 E State St, Eagle, ID",-116.3162025,43.6817218
"8119 W Ustick Rd Ste 103, Boise, ID",-116.2832787,43.6336637
"245 Poplar St, Blackfoot, ID",-112.3478345,43.1944741
"550 N Main Ste 117, Logan, UT",-111.8342988,41.7421105
"1091 W South Jordan Pkwy Ste 100, South Jordan, UT",-111.9213696,40.5600882
"7000 Shoreline Ct Ste 250, South San Francisco, CA",-122.3900016,37.6688473
"650 Round Valley Dr, Park City, UT",-111.4669475,40.6839707
"12473 S Minuteman Dr, Draper, UT",-111.8888175,40.5244155
"98 Poplar St, Blackfoot, ID",-112.3468849,43.1930542
"312 E Main St, Emmett, ID",-116.4965691,43.87588460000001
"(Home Delivery Services Only), Emmett, ID",-116.4993012,43.8734978
"1218 9th St Ste 4, Rupert, ID",-113.6872158,42.6213491
"(Home Delivery Services Only), Ogden, UT",-111.9738304,41.223
"(Home Delivery Services Only), Caldwell, ID",-116.6873596,43.66293839999999
"2790 W Cherry Ln Ste 100, Meridian, ID",-116.4283583,43.6195952
"(Reference Toxicology Labs Only), Mountain Home, ID",-115.6911975,43.1329504
"3791 W 6200 S, Kearns, UT",-111.9805211,40.6380607
"(Home Delivery Services Only), Council, ID",-116.4381985,44.7298876
"Home delivery services, Blackfoot, ID",-112.3449773,43.19047090000001
"Home delivery services, Hailey, ID",-114.3153245,43.51962880000001
"Home delivery services, Logan, UT",-111.8338359,41.7369803
"Home delivery services, Morgan, UT",-111.6768769,41.03605599999999
"1724 S Main St, Salt Lake City, UT",-111.8915517,40.7327923
"3085 E Magic View Dr Ste 140, Meridian, ID",-116.35642,43.59911229999999
"212 Rodeo Dr, Moscow, ID",-116.9993881,46.7450161
"(Reference Lab Only), Jerome, ID",-114.5186534,42.7240732
"(Genetic Reference Lab Only), Hailey, ID",-114.3153245,43.51962880000001
"(Genetic Reference Lab Only), Caldwell, ID",-116.6873596,43.66293839999999
"(Genetic Reference Lab Only), Emmett, ID",-116.4993012,43.8734978
"(Genetic Reference Lab Only), Twin Falls, ID",-114.4700518,42.5558381
"(Reference Laboratory Only), Idaho Falls, ID",-112.0407584,43.49266069999999
"(Reference Laboratory Only), Caldwell, ID",-116.6873596,43.66293839999999
"(Reference Genetic Lab Only), Hailey, ID",-114.3153245,43.51962880000001
"700 W Ironwood Dr Ste 108, Coeur d'Alene, ID",-116.7929694,47.69360959999999
"8601 W Emerald St Ste 110, Boise, ID",-116.2886668,43.6108368
"(Reference Lab Only), Brigham City, UT",-112.0155015,41.5102129
"(Reference Lab Only), Logan, UT",-111.8338359,41.7369803
"(Reference Lab Only), Cedar City, UT",-113.0618931,37.67747689999999
"5680 W Gage St, Boise, ID",-116.2520151,43.6136986
"110 W Cliff Dr, Spokane, WA",-117.413424,47.6463066
"255 N Canyon Dr, Gooding, ID",-114.7118085,42.9215731
"1021 E Main St, Burley, ID",-113.7797953,42.5374428
"2019 E Riverside Dr Ste A102, St. George, UT",-113.5401646,37.0989495
"2855 E Magic View Dr, Meridian, ID",-116.3597162,43.5992113
"1502 Locust St N Ste 100, Twin Falls, ID",-114.4548284,42.5888657
"2350 Via Caporatti Dr Ste B, Pocatello, ID",-112.4204469,42.8775045
"150 E 700 S, Salt Lake City, UT",-111.8866218,40.7537518
"760 Westchester Ave  (Reference Lab Only), Rye Brook, NY",-73.68794729999999,41.0063216
"248 S Cole Rd, Boise, ID",-116.2734124,43.6026131
"5601 W Chinden Blvd, Boise, ID",-116.2775047,43.6474118
"423 Idaho St Ste B, Gooding, ID",-114.7144238,42.9412557
"440 South 500 East, Salt Lake City, UT",-111.8771952,40.7594998
"5063 S Cottonwood St, Murray, UT",-111.8950267,40.6579289
"120 E Howard St, Driggs, ID",-111.108047,43.7270215
"9850 St Lukes Dr, Nampa, ID",-116.5903088,43.6173907
"7060 N Durango Dr, Las Vegas, NV",-115.2857032,36.2892801
"9320 W Sahara Ave, Las Vegas, NV",-115.2996399,36.1449958
"909 E RESERVE ST, Boise, ID",-116.182739,43.6147689
"201 Layton Pkwy, Layton, UT",-111.9674183,41.054342
"5323 S Woodrow St Ste 102, Murray, UT",-111.8938572,40.6552848
"495 West Utah Ave, Hildale, UT",-112.9843771,37.0030962
"7150 Smoke Ranch Rd Ste 150, Las Vegas, NV",-115.2477012,36.2041231
"400 Schweitzer Plaza Dr Ste 1, Ponderay, ID",-116.5435118,48.3051898
"9300 W Sunset Rd, Las Vegas, NV",-115.2949636,36.0723796
"607 East 200 South, Salt Lake City, UT",-111.8733789,40.7654124
"42 South 500 East, Salt Lake City, UT",-111.877211,40.7681435
"625 S 200 E, Salt Lake City, UT",-111.8850741,40.7556084
"3944 South 400 East, Salt Lake City, UT",-111.881047,40.6854889
"218 East 4500 South, Salt Lake City, UT",-111.884782,40.6739158
"4370 Blue Diamond Rd, Las Vegas, NV",-115.198596,36.03825190000001
"1050 W Galleria Dr, Henderson, NV",-115.0304734,36.0728432
"657 N Town Center Dr, Las Vegas, NV",-115.3176503,36.1810228
"5400 S Rainbow Blvd, Las Vegas, NV",-115.2401806,36.090141
"50 North Medical Dr., Salt Lake City, UT",-111.8376281,40.7720332
"475 W 260 N, Orem, UT",-111.70745,40.301491
"845 South Main St St 7A, Bountiful, UT",-111.8806365,40.8802442
"2875 S Decker Lake Dr Ste 180, West Valley City, UT",-111.9432438,40.7077286
"US HWY 491 N, Shiprock, NM",-108.6870322,36.7855543
"1033 W Quinn RD, Chubbuck, ID",-112.4718634,42.9050109
"1889 Wildwood St Ste G, Boise, ID",-116.3209624,43.622024
"164 S 5th St, Montpelier, ID",-111.3002455,42.3162779
"1443 Parkway Dr Ste 2, Blackfoot, ID",-112.3629257,43.1956084
"880 East 3375 South, Salt Lake City, UT",-111.8663832,40.6979762
"11603 crosswidns way ste 100, San Antonio, TX",-98.3765258,29.5452785
"840 N 4th E, Mountain Home, ID",-115.6953323,43.1385067
"3233 W Charleston Blvd Ste 207, Las Vegas, NV",-115.1859053,36.1582967
"151 South University Ave., Provo, UT",-111.6582273,40.2316468
"1789 S Broadway Ave Ste 100, Boise, ID",-116.1941866,43.5911221
"1324 W Winton Ave, Hayward, CA",-122.117512,37.6527079
"2131 S Bonito Way, Meridian, ID",-116.3589276,43.58633
"601 W Cameron Ave, Kellogg, ID",-116.1296061,47.5447412
"1900 W Chinden Blvd, Meridian, ID",-116.4171538,43.6632802
"340 Falcon Ridge Pkwy Ste 500, Mesquite, NV",-114.1123257,36.8092742
"475 N Moapa Valley Blvd, Overton, NV",-114.4536522,36.5493286
"25 S Main St Ste 202, Centerville, UT",-111.8785638,40.9169319
"6990 Smoke Ranch Rd, Las Vegas, NV",-115.2460194,36.2045729
"4911 South 900 East Ste B, Salt Lake City, UT",-111.8638299,40.6626753
"1053 West 1020 South, Provo, UT",-111.6767948,40.2196375
"3175 St Rose Pkwy, Henderson, NV",-115.1245612,35.9990039
"650 Forward Dr, Fitchburg, WI",-89.4885664,43.0498809
"727 S Main St, Spanish Fork, UT",-111.6544727,40.1004321
"5282 S Commerce Dr Ste D110, Murray, UT",-111.8997191,40.657109
"1550 Hoopes Ave, Idaho Falls, ID",-111.9949832,43.4837559
"2327 Coronado St, Idaho Falls, ID",-111.9869432,43.4742271
"2188 Channing Way, Idaho Falls, ID",-111.9919252,43.4775649
"2870 Juniper Dr, Lewiston, ID",-116.9924008,46.396161
"8800 W Emerald St, Boise, ID",-116.2910311,43.6124214
"3150 N Tenaya Way Ste 250, Las Vegas, NV",-115.2495388,36.2168087
"2595 S Maryland Pkwy STe 103, Las Vegas, NV",-115.1375464,36.1426344
"761 S Rainbow Blvd Ste 100, Las Vegas, NV",-115.2447746,36.1644457
"150 S Hwy 160 Ste 10C, Pahrump, NV",-115.8152655,36.1016493
"6945 Aliante Pkwy Ste 104, North Las Vegas, NV",-115.1794682,36.2869503
"399 Jefferson Rd, Parsippany, NJ",-74.41609679999999,40.8526164
"10437 S Jordan Gateway, South Jordan, UT",-111.901154,40.5619255
"4215 Sorrento Valley Blvd, San Diego, CA",-117.2142572,32.9043568
"9460 W W Fairview Ave Ste 130, Boise, ID",-116.2786123,43.6194285
"8551 W Lake Mead Blvd Ste 150, Las Vegas, NV",-115.281763,36.198217
"395 E 60 S, American Fork, UT",-111.788307,40.3757388
"2840 S Meridian Rd, Meridian, ID",-116.3932794,43.5789385
"3077 E Barber Valley Dr, Boise, ID",-116.1489007,43.576907
"859 S Yellowstone Hwy STE 201, Rexburg, ID",-111.8042323,43.8078261
"5495 S Rainbow Blvd Ste 101, Las Vegas, NV",-115.2432778,36.0889326
"730 Spring Dr, Toquerville, UT",-113.2829446,37.2611063
"530 W 465 N Ste 705, Providence, UT",-111.8307283,41.7166746
"6771 S 900 E, Midvale, UT",-111.8655397,40.6281764
"1000 N Main St, Richfield, UT",-112.0847945,38.7790603
"7877 S Hwy 89-91, Wellsville, UT",-111.9834089,41.5890788
"4460 South Highland Drive, Holladay, UT",-111.8428001,40.6749611
"7677 W Emerald St, Boise, ID",-116.2773452,43.6126031
"9292 W Barnes Dr, Boise, ID",-116.2977951,43.5935013
"3525 E Louise Dr Ste 100, Meridian, ID",-116.3501427,43.6017744
"1501 Hiland Ave, Burley, ID",-113.7818752,42.5349611
"2655 W 9000 S, West Jordan, UT",-111.9568618,40.5871096
"524 W 300 N, Provo, UT",-111.6681259,40.2381187
"(Genetic Reference Laboratory Only), Salt Lake City, UT",-111.8910474,40.7607793
"4650 Harrison Blvd, Ogden, UT",-111.9486643,41.1792712
"1380 E Medical Center Dr Ste 1200, St. George, UT",-113.5539707,37.0968017
"324 10th Ave Ste 160, Salt Lake City, UT",-111.8798653,40.7803692
"2376 N 400 E Ste 102, Tooele, UT",-112.2932166,40.5725702
"26 W 200 N  Box 78-15, Roosevelt, UT",-109.9923464,40.3024122
"1440 S 500 W, Bountiful, UT",-111.8925548,40.8756476
"1675 N 200 W Bldg 12-C, Provo, UT",-111.662617,40.256853
"1255  E 3900 S, Salt Lake City, UT",-111.8554114,40.6872897
"359 8th Ave, Salt Lake City, UT",-111.8783775,40.7790492
"2400 N Washington Blvd, Ogden, UT",-111.9677068,41.3009949
"9720 S 1300 E Ste E100, Sandy, UT",-111.8544004,40.5747448
"9600 S 1300 E Ste 304, Sandy, UT",-111.8540173,40.5771071
"508 E South Temple Ste 15, Salt Lake City, UT",-111.8761984,40.7684374
"4401 Harrison Blvd Ste 2440, Ogden, UT",-111.9539259,41.1837282
"1151 E Country Hills Dr, Ogden, UT",-111.9513031,41.1863717
"1485 South Highway 40, Heber City, UT",-111.406256,40.4901558
"2356 N 400 E Ste 204, Tooele, UT",-112.292504,40.57176339999999
"5662 S 4800 W, Kearns, UT",-112.0062331,40.6482785
"3152 N University Ave Ste 100, Provo, UT",-111.6566635,40.2755461
"Gardner Women's Center Level 4 Lab Draw Clinic, Murray, UT",-111.8879909,40.6668916
"5199 S Green St, Salt Lake City, UT",-111.8725722,40.7126699
"6028 S Ridgeline Dr Ste 203, South Ogden, UT",-111.9417333,41.1534285
"435 W Center St, Orem, UT",-111.7060933,40.2971453
"4885 S 900 E Ste 107, Salt Lake City, UT",-111.8642516,40.6639016
"2965 W 3500 S, West Valley City, UT",-111.963085,40.69606
"(Continuous Glucose Monitoring Supplies , Equipment  Only), Salt Lake City, UT",-111.8910474,40.7607793
"10969 S Riverfront Pkwy Ste 100, South Jordan, UT",-111.9156775,40.5524338
"100 N Medical Dr, Salt Lake City, UT",-111.8399686,40.7711202
"3665 S 8400 W Ste 110, Magna, UT",-112.0908137,40.6930674
"6112 S 1550 E Ste 102, Ogden, UT",-111.939293,41.1519953
"1575 W 7000 S, West Jordan, UT",-111.936099,40.6238484
"615 Arapeen Dr Ste 100, Salt Lake City, UT",-111.8267791,40.7563039
"1100 N Main St, Richfield, UT",-112.0847945,38.7790603
"345 E Gateway Dr Ste 150, Heber City, UT",-111.408352,40.4925234
"166 N State St, Morgan, UT",-111.6784392,41.0388755
"6360 S 3000 E Ste 230, Cottonwood Heights, UT",-111.8068791,40.63398249999999
"9720 S 1300 E Ste E-240, Sandy, UT",-111.8538471,40.574658
"1625 W 700 N Ste H, Salt Lake City, UT",-111.937189,40.7840616
"25 W Main St, Castle Dale, UT",-111.0201002,39.2113307
"3823 W 9000 S Ste D, West Jordan, UT",-111.9821568,40.5878469
"1907 S Broadway Ave Ste 101, Boise, ID",-116.1939805,43.5895755
"1739 W Sunset Blvd, St. George, UT",-113.6204324,37.1218209
"1380 E Medical Center Dr, St. George, UT",-113.5539707,37.0968017
"846 Parkcentre Way, Nampa, ID",-116.5900578,43.6004582
"1303 S Silverstone Way, Meridian, ID",-116.350453,43.59285999999999
"150 Shannon Dr, Nampa, ID",-116.5756051,43.59957439999999
"1400 N 550 E Ste W, Logan, UT",-111.8196313,41.7566962
"9660 S 1300 E Ste 140, Sandy, UT",-111.8539626,40.5754445
"5728 S 1475 E Ste 102, Ogden, UT",-111.942789,41.15913
"3890 Canyons Resort Dr, Park City, UT",-111.5533342,40.6838644
"1224 N 8th St, Minidoka, ID",-113.4902829,42.7537967
"6272 S Highland Dr Ste 202, Murray, UT",-111.8347247,40.6373601
"5171 S Cottonwood St Ste 810, Murray, UT",-111.8915297,40.6581219
"4639 Yellowstone Ave, Chubbuck, ID",-112.4670161,42.9174796
"7272 W Potomac Dr, Boise, ID",-116.2727954,43.6113627
"2100 Wharton St Ste 400, Pittsburgh, PA",-79.975396,40.4300357
"64 East 100 North, Tremonton, UT",-112.165258,41.7127518
"(Reference DME Only), Salt Lake City, UT",-111.8910474,40.7607793
"1210 Washington Ave, Sandpoint, ID",-116.5654146,48.2849544
"654 S 900 E, Salt Lake City, UT",-111.865684,40.7549773
"1670 Bonanza Dr, Park City, UT",-111.4996457,40.6628435
"3090 Gentry Way Ste 100, Meridian, ID",-116.355648,43.598413
"330 E 600 S, St. George, UT",-113.5764466,37.0976702
"(Reference Toxicology Labs Only), Burley, ID",-113.7927948,42.5357428
"(Reference Toxicology Labs Only), Hailey, ID",-114.3153245,43.51962880000001
"1210 NW 16th St, Fruitland, ID",-116.9296671,44.0240945
"(Home Delivery Services Only), Brigham City, UT",-112.0155015,41.5102129
"126 E 1st N, Preston, ID",-111.8733471,42.0975306
"21 E Maple Ste D, Hailey, ID",-114.3105207,43.51469729999999
"2922 Cortez Ave, Idaho Falls, ID",-111.9867152,43.4695691
"100 Hospital Dr Ste 104, Ketchum, ID",-114.3495026,43.6485462
"(Home Delivery Services Only), Boise, ID",-116.2023137,43.6150186
